"No.","Time","Source","Destination","Protocol","Length","Info"
"901","31.110321","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"902","31.111321","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#41] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466141 TSecr=2979741494 SLE=540707 SRE=644595"
"903","31.116017","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"904","31.116808","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"905","31.116809","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"906","31.117015","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"907","31.117193","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#42] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466148 TSecr=2979741494 SLE=540707 SRE=650635"
"908","31.122676","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"909","31.123891","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#43] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466153 TSecr=2979741494 SLE=540707 SRE=651843"
"910","31.137654","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"911","31.138889","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#44] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466168 TSecr=2979741494 SLE=540707 SRE=653051"
"912","31.143318","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"913","31.143479","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"914","31.143710","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"915","31.143960","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"916","31.144679","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#45] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466175 TSecr=2979741494 SLE=540707 SRE=657883"
"917","31.149171","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"918","31.149289","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"919","31.150690","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#46] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466180 TSecr=2979741494 SLE=540707 SRE=660299"
"920","31.155331","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"921","31.155331","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"922","31.155483","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"923","31.155759","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"924","31.155927","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"925","31.156194","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"926","31.156718","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#47] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466187 TSecr=2979741494 SLE=540707 SRE=667547"
"927","31.161253","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"928","31.161557","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"929","31.161782","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"930","31.162034","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"931","31.162332","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"932","31.162754","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#48] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466193 TSecr=2979741494 SLE=540707 SRE=674795"
"933","31.168125","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"934","31.169472","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#49] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466199 TSecr=2979741494 SLE=540707 SRE=676003"
"935","31.176842","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=676003 Ack=1394 Win=69120 Len=1208 TSval=2979741628 TSecr=2181465663"
"936","31.177687","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","IPv6","1366","IPv6 fragment (off=0 more=y ident=0xb2735bcc nxt=17)"
"937","31.177896","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","QUIC","103","Initial, DCID=33985c84e557c0968369c7, SCID=8c2bd5, PKN: 3, CRYPTO"
"938","31.178051","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 772#50] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466208 TSecr=2979741494 SLE=540707 SRE=677211"
"939","31.178231","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","IPv6","1366","IPv6 fragment (off=0 more=y ident=0xc195f11b nxt=17)"
"940","31.178703","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","QUIC","103","Initial, DCID=33985c84e557c0968369c7, SCID=8c2bd5, PKN: 4, PING, PADDING"
"941","31.188224","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"942","31.188338","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","[TCP Previous segment not captured] , Continuation Data"
"943","31.189662","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#51] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466219 TSecr=2979741494 SLE=679627 SRE=680835 SLE=540707 SRE=678419"
"944","31.195083","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","3710","Continuation Data"
"945","31.195084","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"946","31.196373","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#52] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466226 TSecr=2979741494 SLE=679627 SRE=686875 SLE=540707 SRE=678419"
"947","31.200678","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"948","31.200678","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"949","31.200744","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"950","31.201047","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"951","31.201318","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"952","31.201490","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"953","31.201936","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#53] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466232 TSecr=2979741494 SLE=679627 SRE=694123 SLE=540707 SRE=678419"
"954","31.207512","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"955","31.207513","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","3710","Continuation Data"
"956","31.208914","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#54] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466238 TSecr=2979741494 SLE=679627 SRE=698955 SLE=540707 SRE=678419"
"957","31.215668","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"958","31.215899","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"959","31.217181","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#55] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466247 TSecr=2979741494 SLE=679627 SRE=701371 SLE=540707 SRE=678419"
"960","31.221505","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"961","31.222741","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#56] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466252 TSecr=2979741494 SLE=679627 SRE=702579 SLE=540707 SRE=678419"
"962","31.227407","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"963","31.228639","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#57] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466258 TSecr=2979741494 SLE=679627 SRE=703787 SLE=540707 SRE=678419"
"964","31.233517","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"965","31.233671","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"966","31.233943","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"967","31.234384","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"968","31.234384","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"969","31.234624","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"970","31.234730","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#58] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466265 TSecr=2979741494 SLE=679627 SRE=712243 SLE=540707 SRE=678419"
"971","31.234844","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"972","31.236115","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#59] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466266 TSecr=2979741494 SLE=679627 SRE=713451 SLE=540707 SRE=678419"
"973","31.239263","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"974","31.239430","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"975","31.239575","34.149.100.209","192.168.33.100","TCP","105","[TCP Spurious Retransmission] 443  >  47586 [PSH, ACK] Seq=4523 Ack=1001 Win=68864 Len=39 TSval=1983803670 TSecr=3698500106"
"976","31.239611","192.168.33.100","34.149.100.209","TCP","78","[TCP Dup ACK 865#1] 47586  >  443 [ACK] Seq=1071 Ack=4562 Win=64128 Len=0 TSval=3698500819 TSecr=1983803670 SLE=4523 SRE=4562"
"977","31.239845","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"978","31.240415","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#60] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466271 TSecr=2979741494 SLE=679627 SRE=717075 SLE=540707 SRE=678419"
"979","31.246687","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"980","31.246848","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"981","31.247136","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"982","31.247367","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"983","31.247900","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#61] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466278 TSecr=2979741494 SLE=679627 SRE=721907 SLE=540707 SRE=678419"
"984","31.256786","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"985","31.256823","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"986","31.257137","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"987","31.258078","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#62] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466288 TSecr=2979741494 SLE=679627 SRE=725531 SLE=540707 SRE=678419"
"988","31.268652","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"989","31.269030","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"990","31.269842","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#63] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466300 TSecr=2979741494 SLE=679627 SRE=729155 SLE=540707 SRE=678419"
"991","31.275547","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"992","31.275687","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"993","31.276342","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","3710","Continuation Data"
"994","31.276712","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#64] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466307 TSecr=2979741494 SLE=679627 SRE=735195 SLE=540707 SRE=678419"
"995","31.276785","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"996","31.276862","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"997","31.277156","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"998","31.277959","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#65] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466308 TSecr=2979741494 SLE=679627 SRE=740027 SLE=540707 SRE=678419"
"999","31.282388","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1000","31.283576","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#66] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466313 TSecr=2979741494 SLE=679627 SRE=741235 SLE=540707 SRE=678419"
"1001","31.303648","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1002","31.303648","34.149.100.209","192.168.33.100","TCP","78","[TCP Dup ACK 862#1] 443  >  47586 [ACK] Seq=4562 Ack=1001 Win=68864 Len=0 TSval=1983803701 TSecr=3698500312 SLE=752 SRE=1001"
"1003","31.304804","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#67] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466334 TSecr=2979741494 SLE=679627 SRE=742443 SLE=540707 SRE=678419"
"1004","31.309411","34.107.243.93","192.168.33.100","TCP","74","443  >  57486 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1318 SACK_PERM TSval=3683249848 TSecr=3985917268 WS=256"
"1005","31.309455","192.168.33.100","34.107.243.93","TCP","66","57486  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3985917803 TSecr=3683249848"
"1006","31.309577","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1007","31.310138","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"1008","31.310138","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1009","31.310360","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1010","31.310601","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1011","31.310731","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#68] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466341 TSecr=2979741494 SLE=679627 SRE=749691 SLE=540707 SRE=678419"
"1012","31.310851","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1013","31.311313","192.168.33.100","34.107.243.93","TLSv1.3","723","Client Hello (SNI=push.services.mozilla.com)"
"1014","31.312027","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","106","[TCP Dup ACK 772#69] 43840  >  443 [ACK] Seq=1394 Ack=539499 Win=574592 Len=0 TSval=2181466342 TSecr=2979741494 SLE=679627 SRE=750899 SLE=540707 SRE=678419"
"1015","31.315509","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1016","31.315510","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1017","31.315697","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","[TCP Fast Retransmission] , Application Data"
"1018","31.315725","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","43840  >  443 [ACK] Seq=1394 Ack=678419 Win=435712 Len=0 TSval=2181466346 TSecr=2979741773 SLE=679627 SRE=753315"
"1019","31.315916","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1020","31.315925","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 1018#1] 43840  >  443 [ACK] Seq=1394 Ack=678419 Win=435712 Len=0 TSval=2181466347 TSecr=2979741773 SLE=679627 SRE=754523"
"1021","31.322714","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1022","31.322775","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Window Update] 43840  >  443 [ACK] Seq=1394 Ack=678419 Win=515584 Len=0 TSval=2181466353 TSecr=2979741773 SLE=679627 SRE=755731"
"1023","31.323004","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1024","31.323004","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1025","31.324149","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 1018#2] 43840  >  443 [ACK] Seq=1394 Ack=678419 Win=515584 Len=0 TSval=2181466354 TSecr=2979741773 SLE=679627 SRE=758147"
"1026","31.343847","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1027","31.345294","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 1018#3] 43840  >  443 [ACK] Seq=1394 Ack=678419 Win=515584 Len=0 TSval=2181466375 TSecr=2979741773 SLE=679627 SRE=759355"
"1028","31.349510","34.107.243.93","192.168.33.100","TCP","78","[TCP Dup ACK 816#1] 443  >  57476 [ACK] Seq=3695 Ack=783 Win=67840 Len=0 TSval=1760642035 TSecr=3985917282 SLE=752 SRE=783"
"1029","31.350023","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"1030","31.350023","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1031","31.350205","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"1032","31.351357","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","98","[TCP Dup ACK 1018#4] 43840  >  443 [ACK] Seq=1394 Ack=678419 Win=515584 Len=0 TSval=2181466381 TSecr=2979741773 SLE=679627 SRE=764187"
"1033","31.352862","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
